                             GENEMARK PREDICTIONS

Sequence: chrY:22407149-23158651
Sequence file: gm_sequence
Sequence length: 751503
GC Content:  40.15%
Window length: 96
Window step: 12
Threshold value: 0.500
---
Matrix: human_38.mat
Matrix author: Nikolai Ivanov
Matrix order: 5

List of Regions of interest
(regions from stop to stop codon w/ a signal in between)

  LEnd      REnd    Strand      Frame
 578840   578897  complement   fr 2  0.6740

 579082   579209  complement   fr 2  0.4211
 579127   579181                     0.4181

 579251   579338  direct       fr 2  0.4704

 579574   579663  complement   fr 2  0.8334
 579595   579653                     0.9556

 579683   579780  complement   fr 3  0.6414
 579695   579763                     0.7003

 580260   580394  complement   fr 2  0.4605
 580271   580373                     0.4161

 580514   580630  complement   fr 3  0.5425
 580557   580614                     0.7421

 580982   581025  complement   fr 3  0.4552

 581138   581416  complement   fr 3  0.6921
 581146   581412                     0.7060

 581212   581416  complement   fr 3  0.6176
 581260   581412                     0.5982

 581278   581416  complement   fr 3  0.5715
 581289   581412                     0.5933

 581368   581416  complement   fr 3  0.7165
 581380   581412                     0.7035

 581588   581680  direct       fr 2  0.5111
 581626   581673                     0.6843

 581633   581680  direct       fr 2  0.6980

 581784   581856  direct       fr 2  0.5936

 581930   582034  complement   fr 2  0.4765
 581943   581976                     0.7225

 582177   582256  complement   fr 2  0.5382
 582186   582250                     0.5590

 582196   582256  complement   fr 2  0.5220
 582224   582250                     0.6191

 582326   582362  direct       fr 2  0.7215

 582429   582555  complement   fr 2  0.7614
 582449   582551                     0.9398

 582588   582813  direct       fr 2  0.4412
 582630   582783                     0.4757

 583048   583082  complement   fr 2  0.8556
 583048   583076                     0.8162

 583164   583210  complement   fr 1  0.7075

 583275   583327  complement   fr 2  0.7643

 583387   583489  direct       fr 3  0.5318
 583429   583458                     0.4779

 583492   583563  complement   fr 3  0.6443
 583500   583556                     0.6510

 583683   583872  direct       fr 2  0.6255
 583703   583844                     0.6076

 583728   583872  direct       fr 2  0.6792
 583765   583844                     0.7961

 583875   583931  complement   fr 1  0.8665
 583875   583910                     0.8574

 584133   584203  complement   fr 3  0.6127

 584355   584432  complement   fr 1  0.5146
 584355   584420                     0.4928

 584846   584922  direct       fr 1  0.4165
 584871   584903                     0.4459

 584965   585010  complement   fr 1  0.6450
 584968   584993                     0.8282

 585134   585321  complement   fr 2  0.6156
 585150   585267                     0.6388

 585243   585321  complement   fr 2  0.7293

 585448   585621  complement   fr 2  0.2523
 585472   585527                     0.4500

 585962   586102  complement   fr 3  0.6420
 585974   586076                     0.6059

 586008   586102  complement   fr 3  0.7609
 586017   586076                     0.8473

 586238   586383  complement   fr 2  0.6817
 586288   586377                     0.9473

 586394   586538  direct       fr 1  0.2370
 586410   586533                     0.2299

 586419   586538  direct       fr 1  0.2016
 586419   586533                     0.2139

 586659   586766  direct       fr 3  0.7185
 586670   586766                     0.7185

 586761   586830  complement   fr 2  0.2871

 587002   587082  direct       fr 2  0.6053
 587010   587073                     0.6844

 587306   587382  direct       fr 3  0.5596
 587315   587365                     0.6245

 587377   587430  complement   fr 3  0.2704

 587494   587741  complement   fr 2  0.2684
 587504   587634                     0.3179

 587507   587648  direct       fr 1  0.3289
 587517   587579                     0.5997

 587579   587741  complement   fr 2  0.3156
 587597   587634                     0.5111

 587809   587898  complement   fr 2  0.7808
 587813   587864                     0.8938

 588188   588244  complement   fr 3  0.5612

 588504   588571  direct       fr 1  0.5818

 588746   588840  complement   fr 3  0.8011
 588750   588816                     0.8751

 588911   588961  complement   fr 1  0.3572

 589068   589218  complement   fr 3  0.8139
 589092   589211                     0.8986

 589412   589677  complement   fr 2  0.3421
 589424   589665                     0.3416

 589459   589668  direct       fr 1  0.3253
 589471   589653                     0.3311

 589541   589677  complement   fr 2  0.2606
 589602   589665                     0.3442

 589798   589861  direct       fr 1  0.2729

 589996   590111  complement   fr 2  0.6410
 590022   590083                     0.7741

 590472   590519  direct       fr 2  0.6830

 590788   590882  direct       fr 2  0.4209
 590788   590844                     0.5261

 590976   591015  complement   fr 3  0.4274

 591189   591269  complement   fr 2  0.7920
 591221   591258                     0.9106

 591352   591391  direct       fr 2  0.6841
 591352   591379                     0.6666

 591422   591711  complement   fr 2  0.4972
 591430   591683                     0.4983

 591528   591711  complement   fr 2  0.6905
 591533   591683                     0.7688

 591844   591918  direct       fr 3  0.5860
 591866   591913                     0.6591

 591922   592022  direct       fr 2  0.7394
 591936   592020                     0.8319

 592088   592180  complement   fr 1  0.6430
 592098   592159                     0.7677

 592252   592321  complement   fr 3  0.7684
 592266   592301                     0.9073

 592834   593020  direct       fr 2  0.4321
 592886   592981                     0.4921

 592940   593020  direct       fr 2  0.5315

 592983   593020  direct       fr 2  0.8032

 593066   593188  complement   fr 2  0.6669
 593075   593170                     0.7682

 593294   593427  direct       fr 2  0.7211
 593307   593398                     0.9051

 593644   593753  complement   fr 1  0.7178
 593682   593734                     0.9535

 593937   594070  complement   fr 1  0.8595
 593949   594058                     0.9225

 594356   594418  direct       fr 3  0.8174

 594385   594452  complement   fr 2  0.4041

 595162   595266  complement   fr 1  0.5883
 595173   595238                     0.5825

 595416   595455  direct       fr 3  0.5496

 595717   595872  direct       fr 2  0.6341
 595752   595843                     0.9130

 595879   595933  complement   fr 1  0.6635
 595890   595931                     0.7775

 596244   596307  direct       fr 3  0.4600
 596252   596289                     0.2316

 596298   596570  complement   fr 1  0.8173
 596325   596563                     0.8740

 596843   596961  complement   fr 2  0.6949
 596856   596939                     0.7945

 596896   596961  complement   fr 2  0.7726
 596896   596939                     0.8331

 597019   597163  complement   fr 3  0.6106
 597043   597154                     0.7220

 597263   597361  direct       fr 1  0.8105
 597286   597344                     0.9688

 597395   597481  complement   fr 2  0.4345
 597404   597441                     0.4889

 597625   597780  direct       fr 3  0.3110

 597926   597989  direct       fr 2  0.4579
 597929   597965                     0.5069

 598103   598190  complement   fr 3  0.6891
 598126   598190                     0.9161

 598177   598301  complement   fr 1  0.5853
 598220   598278                     0.6782

 598860   598964  complement   fr 2  0.5036
 598882   598956                     0.6135

 599270   599361  complement   fr 2  0.4631

 599525   599693  complement   fr 1  0.6724
 599540   599671                     0.6766

 599623   599693  complement   fr 1  0.7562

 599912   599966  direct       fr 3  0.5608
 599922   599966                     0.6352

 600579   600615  complement   fr 3  0.4509

 600591   600773  direct       fr 1  0.8152
 600591   600744                     0.8158

 600625   600773  direct       fr 1  0.8653
 600641   600744                     0.9557

 600767   600819  complement   fr 3  0.8182

 600948   601034  complement   fr 1  0.4939
 600964   600998                     0.6148

 601165   601226  direct       fr 2  0.5976
 601172   601219                     0.5911

 601267   601502  complement   fr 2  0.7667
 601277   601491                     0.8053

 601714   601834  complement   fr 1  0.5264
 601732   601799                     0.7101

 601810   601892  complement   fr 3  0.7973
 601821   601871                     0.9744

 602313   602507  complement   fr 3  0.4959
 602337   602404                     0.9162

 603085   603159  complement   fr 1  0.6699

 603368   603418  complement   fr 2  0.6965

 603480   603543  complement   fr 3  0.7916
 603495   603536                     0.8699

 603653   603717  complement   fr 3  0.8180
 603653   603693                     0.8182

 603854   603961  complement   fr 2  0.6934
 603881   603961                     0.8177

 604179   604214  direct       fr 1  0.5798

 604239   604315  complement   fr 1  0.8951
 604239   604295                     0.8694

 604334   604391  direct       fr 1  0.7381

 604695   604736  complement   fr 2  0.6636
 604698   604721                     0.5792

 604957   605042  complement   fr 2  0.6136
 604988   605016                     0.9524

 605151   605378  complement   fr 3  0.4342
 605158   605355                     0.4202

 605187   605378  complement   fr 3  0.4082
 605219   605355                     0.2907

 605253   605378  complement   fr 3  0.3053
 605294   605355                     0.1183

 605358   605438  direct       fr 2  0.5630

 605551   605694  complement   fr 2  0.8551
 605565   605673                     0.9360

 605664   605808  direct       fr 1  0.4500
 605711   605808                     0.6386

 605846   605905  complement   fr 1  0.5831
 605857   605885                     0.8073

 606072   606138  complement   fr 3  0.6562

 606194   606531  direct       fr 3  0.3629
 606214   606508                     0.3528

 606300   606346  direct       fr 2  0.6863

 606348   606531  direct       fr 3  0.3214
 606364   606508                     0.2922

 606483   606531  direct       fr 3  0.4386

 606533   606623  direct       fr 2  0.5966

 607141   607277  complement   fr 2  0.2088
 607147   607180                     0.3711

 607578   607840  complement   fr 3  0.6079
 607614   607818                     0.6367

 607716   607840  complement   fr 3  0.6815
 607773   607818                     0.7163

 607844   607902  direct       fr 2  0.6965

 607960   608074  complement   fr 1  0.7096
 607990   608020                     0.9258

 608069   608142  complement   fr 3  0.8774
 608069   608124                     0.8602

 608151   608312  complement   fr 2  0.6665
 608155   608237                     0.5743

 608176   608312  complement   fr 2  0.6654
 608205   608237                     0.6758

 608377   608591  complement   fr 1  0.6749
 608394   608527                     0.9108

 608778   608833  direct       fr 2  0.3302

 608852   608988  complement   fr 3  0.4707
 608867   608976                     0.5000

 609027   609093  complement   fr 1  0.8418
 609027   609081                     0.8333

 609623   609689  complement   fr 1  0.7816

 609835   609886  complement   fr 3  0.6769

 610144   610193  direct       fr 3  0.4561
 610150   610173                     0.5295

 610211   610277  direct       fr 1  0.5687
 610229   610259                     0.8102

 610274   610323  complement   fr 3  0.5670

 610316   610382  direct       fr 2  0.6641

 610479   610544  direct       fr 2  0.8728

 610524   610610  complement   fr 3  0.4898
 610578   610610                     0.7321

 610878   610922  direct       fr 2  0.5787
 610893   610916                     0.9927

 610975   611168  direct       fr 3  0.5875
 610998   611124                     0.5456

 611319   611378  complement   fr 2  0.5111

 611726   611765  complement   fr 3  0.5554

 611850   611994  complement   fr 3  0.1693
 611902   611940                     0.2554

 611918   611957  direct       fr 3  0.6967

 612016   612061  complement   fr 2  0.8492

 612041   612098  direct       fr 1  0.5289

 612188   612306  complement   fr 3  0.4064
 612222   612261                     0.6583

 612261   612341  complement   fr 2  0.7510
 612283   612318                     0.7462

 612283   612341  complement   fr 2  0.8471
 612293   612318                     0.9219

 612455   612771  complement   fr 2  0.7373
 612510   612744                     0.8379

 612968   613093  complement   fr 1  0.3496
 613008   613080                     0.3874

 613097   613162  direct       fr 1  0.2562

 613333   613450  direct       fr 3  0.4950
 613379   613411                     0.5505

 613385   613450  direct       fr 3  0.5454
 613385   613411                     0.6856

 613905   614058  direct       fr 3  0.3195
 613940   614040                     0.2961

 613999   614058  direct       fr 3  0.5359

 614061   614104  complement   fr 1  0.6473

 614091   614197  direct       fr 1  0.3575
 614153   614182                     0.1961

 614339   614604  direct       fr 2  0.4977
 614379   614592                     0.5040

 614433   614604  direct       fr 2  0.3851
 614509   614592                     0.1621

 614706   614760  complement   fr 2  0.6254

 614773   614873  complement   fr 1  0.8565
 614776   614864                     0.9600

 615193   615279  complement   fr 3  0.8039
 615199   615252                     0.8943

 615459   615662  complement   fr 3  0.8157
 615496   615637                     0.9241

 615831   615891  complement   fr 2  0.7617
 615847   615871                     0.7323

 616454   616538  complement   fr 3  0.3815
 616508   616538                     0.9941

 616718   616777  complement   fr 2  0.2412
 616744   616777                     0.2387

 616729   616907  direct       fr 2  0.5236
 616746   616878                     0.5281

 616787   616907  direct       fr 2  0.6626
 616826   616878                     0.8142

 617284   617422  complement   fr 2  0.7678
 617284   617367                     0.7987

 617284   617422  complement   fr 2  0.7678
 617343   617367                     0.8561

 617501   617663  complement   fr 2  0.7690
 617526   617651                     0.8443

 617799   617931  complement   fr 1  0.7435
 617799   617900                     0.7874

 617904   617992  direct       fr 2  0.5341
 617927   617976                     0.6635

 618153   618240  complement   fr 2  0.4402

 618218   618278  direct       fr 1  0.6957
 618230   618263                     0.7358

 618369   618411  direct       fr 1  0.7446
 618378   618403                     0.9848

 618984   619052  direct       fr 2  0.7300
 618989   619028                     0.8604

 619164   619315  direct       fr 2  0.6360
 619200   619295                     0.7495

 619203   619315  direct       fr 2  0.7376
 619220   619295                     0.8232

 619573   619668  complement   fr 1  0.3489
 619591   619617                     0.4773

 619629   619704  complement   fr 2  0.5256
 619657   619686                     0.6426

 619778   619872  complement   fr 1  0.5526
 619791   619832                     0.7381

 619876   620157  complement   fr 2  0.8632
 619876   620129                     0.8842

 620172   620246  complement   fr 1  0.2336

 620331   620380  direct       fr 3  0.9165

 620798   621072  complement   fr 2  0.3993
 620870   620967                     0.7513

 621169   621241  complement   fr 3  0.5891
 621175   621217                     0.8014

 621385   621477  complement   fr 2  0.7756
 621389   621468                     0.8649

 621561   621630  complement   fr 1  0.3612
 621600   621623                     0.4768

 621782   621830  complement   fr 1  0.5041

 621762   621889  direct       fr 3  0.2256
 621799   621876                     0.1980

 622050   622106  complement   fr 1  0.5720

 622292   622680  complement   fr 3  0.7700
 622307   622668                     0.7887

 622717   622802  direct       fr 3  0.5811
 622753   622802                     0.7411

 622774   622899  complement   fr 2  0.6834
 622800   622839                     0.7076

 622800   622899  complement   fr 2  0.7808

 623148   623245  complement   fr 1  0.5777
 623152   623242                     0.5990

 623391   623437  direct       fr 1  0.6196
 623407   623435                     0.7718

 623691   623741  direct       fr 3  0.4825

 623758   623813  direct       fr 1  0.8393

 623937   624016  complement   fr 1  0.5890
 623947   623996                     0.6757

 624690   624794  direct       fr 2  0.7112
 624749   624788                     0.9964

 625068   625192  complement   fr 2  0.4843
 625111   625140                     0.5937

 625780   625939  complement   fr 3  0.5059
 625801   625902                     0.3824

 625862   625939  complement   fr 3  0.4976

 626030   626112  direct       fr 1  0.4811

 626066   626179  direct       fr 2  0.3606
 626125   626156                     0.4782

 626356   626515  direct       fr 3  0.7555
 626372   626492                     0.7923

 627044   627090  direct       fr 1  0.6204

 627286   627590  complement   fr 2  0.6376
 627352   627564                     0.7457

 627538   627590  complement   fr 2  0.8162

 627572   627649  direct       fr 1  0.4808

 627767   627872  complement   fr 2  0.7419
 627781   627858                     0.8108

 627923   628003  complement   fr 3  0.5524

 627997   628052  complement   fr 1  0.5940

 628122   628219  direct       fr 3  0.2024

 628143   628204  complement   fr 3  0.7317
 628168   628192                     0.9409

 628755   628791  complement   fr 2  0.6793

 628972   629019  direct       fr 3  0.8780

 629171   629227  complement   fr 3  0.7482
 629178   629214                     0.8256

 629228   629305  complement   fr 1  0.5409
 629258   629292                     0.5976

 629258   629305  complement   fr 1  0.5710

 629270   629470  direct       fr 1  0.6154
 629311   629444                     0.7456

 629311   629470  direct       fr 1  0.7659
 629321   629444                     0.8059

 629387   629470  direct       fr 1  0.8494
 629401   629444                     0.9544

 629878   629965  complement   fr 2  0.3772
 629897   629965                     0.4989

 630144   630207  direct       fr 3  0.7513

 630293   630435  complement   fr 2  0.7458
 630336   630406                     0.7807

 630818   630867  complement   fr 3  0.7481

 630851   630927  direct       fr 2  0.3878

 631023   631082  direct       fr 3  0.5129
 631050   631082                     0.8539

 632079   632130  complement   fr 3  0.9558

 632104   632363  complement   fr 2  0.5253
 632143   632270                     0.7535

 632341   632433  complement   fr 1  0.5699
 632352   632380                     0.6707

 632437   632600  complement   fr 2  0.8424
 632445   632582                     0.9171

 632613   632686  complement   fr 1  0.3652

 632689   632754  direct       fr 3  0.3946

 632730   632841  direct       fr 2  0.3514
 632771   632818                     0.6307

 633398   633544  complement   fr 1  0.3058
 633402   633426                     0.5439

 633695   633819  direct       fr 1  0.3754
 633738   633786                     0.5484

 633833   633924  direct       fr 2  0.7168
 633849   633911                     0.7315

 634605   634694  direct       fr 1  0.3181

 634652   634744  direct       fr 3  0.5296
 634668   634737                     0.5656

 634966   635046  complement   fr 1  0.8118
 634972   635014                     0.9763

 635056   635339  complement   fr 2  0.5202
 635105   635301                     0.5307

 635183   635339  complement   fr 2  0.7859
 635191   635301                     0.9043

 635326   635522  complement   fr 1  0.2561
 635373   635485                     0.3263

 635455   635594  direct       fr 2  0.2987
 635482   635592                     0.3584

 635509   635594  direct       fr 2  0.3444
 635521   635592                     0.3795

 635667   635740  complement   fr 1  0.2839
 635667   635719                     0.3340

 636227   636269  complement   fr 1  0.5193

 636657   636749  direct       fr 2  0.4777

 636992   637115  complement   fr 2  0.5504
 637018   637083                     0.6138

 637249   637285  direct       fr 2  0.6379
 637255   637285                     0.8395

 637301   637573  complement   fr 1  0.5623
 637314   637569                     0.5790

 637613   637646  direct       fr 3  0.6107
 637613   637646                     0.6107

 637696   637794  direct       fr 2  0.5467
 637696   637787                     0.5161

 637784   637923  complement   fr 3  0.5533
 637843   637902                     0.8730

 638913   638987  complement   fr 3  0.7913
 638929   638962                     0.9055

 639101   639170  direct       fr 1  0.5597

 639806   639948  complement   fr 1  0.2736
 639825   639848                     0.6960

 640068   640201  complement   fr 1  0.3216
 640075   640175                     0.3389

 640150   640201  complement   fr 1  0.4037

 640366   640445  complement   fr 1  0.7724

 640452   640522  complement   fr 2  0.8050
 640459   640490                     0.7948

 640874   640925  direct       fr 2  0.4056
 640878   640915                     0.4705

 640854   640983  complement   fr 1  0.4667
 640890   640955                     0.4994

 640890   640983  complement   fr 1  0.6234

 641021   641070  direct       fr 3  0.7328

 641062   641437  complement   fr 1  0.6419
 641087   641435                     0.6703

 641396   641437  complement   fr 1  0.7257
 641405   641435                     0.7993

 643189   643249  complement   fr 1  0.3659

 643293   643394  complement   fr 2  0.3330
 643320   643346                     0.4668

 643648   643690  complement   fr 3  0.8320

 643787   643900  complement   fr 3  0.5204
 643807   643869                     0.6102

 644167   644318  complement   fr 2  0.6200
 644202   644295                     0.7406

 644607   644692  complement   fr 1  0.5982

 644680   644824  complement   fr 3  0.5536
 644696   644805                     0.5145

 644950   645026  direct       fr 1  0.8134
 644975   645009                     0.9948

 645411   645481  complement   fr 3  0.7939
 645435   645459                     0.9825

 646572   646978  complement   fr 3  0.5391
 646591   646950                     0.5304

 646679   646978  complement   fr 3  0.5262
 646692   646950                     0.5312

 647099   647241  complement   fr 3  0.5125
 647109   647218                     0.4465

 647577   647694  complement   fr 2  0.4632
 647602   647633                     0.5318

 647762   647809  complement   fr 1  0.5960

 647915   648033  direct       fr 2  0.5172
 647940   647987                     0.4853

 647974   648033  direct       fr 2  0.6567

 648165   648251  complement   fr 2  0.5286
 648173   648237                     0.5949

 648364   648461  direct       fr 2  0.7386
 648364   648418                     0.7313

 648640   648765  direct       fr 2  0.8625
 648640   648735                     0.8595

 648965   649100  complement   fr 1  0.5203

 649082   649148  complement   fr 3  0.5671

 649153   649301  direct       fr 2  0.5220
 649162   649233                     0.7448

 649646   649713  direct       fr 2  0.7294

 649780   649851  direct       fr 3  0.6352

 650173   650249  direct       fr 1  0.5205
 650176   650225                     0.6623

 650519   650571  complement   fr 2  0.6902

 651023   651100  complement   fr 3  0.3780

 651124   651211  complement   fr 2  0.7034
 651124   651204                     0.7034

 651215   651284  complement   fr 1  0.5754

 651242   651355  direct       fr 2  0.3431

 651366   651469  direct       fr 1  0.5369
 651383   651463                     0.6195

 651484   651543  complement   fr 2  0.8850
 651484   651509                     0.9331

 652912   653081  complement   fr 2  0.7562
 652912   653039                     0.8732

 653179   653314  direct       fr 1  0.6999
 653189   653294                     0.7688

 653546   653615  direct       fr 2  0.5769
 653551   653592                     0.6786

 653787   653823  complement   fr 1  0.7601

 654125   654169  complement   fr 1  0.6205

 654294   654338  direct       fr 3  0.6705

 654383   654464  direct       fr 2  0.6028

 654477   654543  direct       fr 3  0.6253
 654488   654513                     0.9727

 654673   654767  direct       fr 1  0.6324
 654689   654742                     0.6590

 654775   654924  complement   fr 3  0.7642
 654845   654910                     0.8376

 655169   655227  complement   fr 3  0.6813
 655169   655215                     0.6401

 655358   655479  complement   fr 2  0.5749
 655366   655452                     0.5712

 655484   655526  direct       fr 2  0.6772

 657815   657882  direct       fr 3  0.7526

 658889   658975  direct       fr 1  0.3436
 658925   658954                     0.6881

 658986   659071  direct       fr 2  0.4185

 659292   659368  complement   fr 1  0.2881
 659333   659360                     0.5052

 660208   660247  direct       fr 3  0.8648

 660316   660571  complement   fr 1  0.5227
 660348   660500                     0.6515

 660399   660571  complement   fr 1  0.6299
 660437   660500                     0.8770

 660506   660560  direct       fr 2  0.5451
 660509   660547                     0.5413

 661372   661466  complement   fr 3  0.6938
 661379   661444                     0.6559

 661537   661625  complement   fr 1  0.4959
 661563   661603                     0.7050

 662209   662298  direct       fr 1  0.5697

 662402   662671  direct       fr 2  0.6131
 662415   662652                     0.6148

 662415   662671  direct       fr 2  0.6112
 662450   662652                     0.6243

 662530   662609  direct       fr 1  0.5650
 662563   662603                     0.8199

 662615   662671  direct       fr 2  0.5542
 662627   662652                     0.7264

 664013   664066  complement   fr 1  0.6687

 665034   665128  complement   fr 1  0.5087

 666001   666064  complement   fr 2  0.5382
 666013   666059                     0.6046

 666072   666134  direct       fr 3  0.5995
 666089   666115                     0.7279

 668647   668736  direct       fr 2  0.3470

 668647   668724  direct       fr 1  0.4204

 668739   668890  direct       fr 1  0.3128
 668739   668867                     0.2629

 668771   668876  complement   fr 2  0.7250
 668778   668832                     0.9347

 669012   669087  direct       fr 3  0.7342
 669021   669061                     0.9738

 669801   669909  complement   fr 1  0.5754
 669810   669899                     0.5973

 669986   670049  complement   fr 2  0.4890

 672175   672280  complement   fr 1  0.4261

 672741   672807  direct       fr 1  0.7532
 672754   672791                     0.8860

 672805   672845  direct       fr 3  0.7344

 673767   673826  direct       fr 2  0.3800

 674068   674138  complement   fr 3  0.3941
 674097   674138                     0.4984

 674135   674345  direct       fr 1  0.4806
 674168   674332                     0.4803

 674285   674352  complement   fr 3  0.2457
 674285   674311                     0.3767

 676767   676833  complement   fr 2  0.6960
 676787   676812                     0.6598

 678706   678759  direct       fr 1  0.5567
 678725   678749                     0.6642

 678698   678818  complement   fr 2  0.2451

 681661   681705  direct       fr 3  0.4672

 681862   681960  complement   fr 1  0.7215
 681907   681934                     0.9947

 682527   682613  complement   fr 1  0.5958
 682558   682591                     0.8198

 685471   685530  complement   fr 3  0.7117
 685489   685520                     0.8447

 685535   685597  direct       fr 3  0.6917
 685549   685584                     0.8141

 686707   686865  complement   fr 2  0.7105
 686717   686856                     0.7671

 687891   688009  complement   fr 2  0.4132
 687906   688009                     0.4362

 688860   688912  complement   fr 3  0.4770

 689263   689728  complement   fr 3  0.4356
 689296   689692                     0.4164

 689736   689794  complement   fr 1  0.6781

 690050   690140  direct       fr 3  0.5664
 690081   690121                     0.9147

 690220   690655  complement   fr 1  0.5867
 690248   690631                     0.5729

 690250   690655  complement   fr 1  0.5915
 690256   690631                     0.5829

 690308   690655  complement   fr 1  0.6096
 690334   690631                     0.5822

 690666   690918  complement   fr 3  0.4964
 690700   690876                     0.5200

 691506   691705  complement   fr 3  0.3957
 691536   691683                     0.3484

 692052   692160  complement   fr 1  0.6333
 692056   692160                     0.6881

 692285   692372  complement   fr 1  0.8566
 692297   692354                     0.9971

 692559   692843  complement   fr 2  0.7773
 692563   692804                     0.7886

 692924   692982  complement   fr 3  0.7968
 692942   692975                     0.9035

 693004   693054  direct       fr 2  0.9295
 693004   693045                     0.9124

 693444   693584  complement   fr 3  0.7956
 693457   693571                     0.8783

 693661   693708  complement   fr 1  0.3925
 693677   693708                     0.4925

 693700   693828  direct       fr 2  0.6044
 693739   693816                     0.8212

 694120   694189  direct       fr 1  0.6484
 694150   694187                     0.7091

 695422   695508  direct       fr 1  0.4584
 695456   695495                     0.7523

 696179   696246  direct       fr 2  0.7824
 696185   696231                     0.9374

 696673   696724  direct       fr 2  0.7238
 696683   696720                     0.8696

 696816   696865  complement   fr 2  0.7683
 696824   696852                     0.9215

 696877   696943  complement   fr 3  0.6067

 698768   698834  complement   fr 3  0.7815
 698779   698815                     0.8670

 699071   699187  direct       fr 2  0.5370
 699083   699165                     0.6396

 699356   699402  complement   fr 2  0.7418
 699368   699396                     0.9831

 699460   699554  complement   fr 3  0.7595
 699484   699554                     0.8672

 699598   699707  direct       fr 2  0.4312
 699609   699684                     0.4754

 700358   700451  complement   fr 2  0.8503
 700364   700419                     0.8884

 700536   700752  complement   fr 2  0.5361
 700544   700701                     0.6145

 701171   701213  direct       fr 1  0.6391
 701177   701206                     0.8486

 701207   701262  complement   fr 2  0.4149

 701337   701419  complement   fr 1  0.5264
 701362   701410                     0.6652

 701635   701721  direct       fr 1  0.6396
 701646   701675                     0.9284

 701690   701751  complement   fr 3  0.5875
 701702   701749                     0.6986

 701705   701751  complement   fr 3  0.7337

 701775   701872  complement   fr 2  0.7358
 701802   701854                     0.7145

 701881   701991  complement   fr 3  0.7036
 701901   701986                     0.8659

 702149   702349  direct       fr 1  0.2331
 702191   702344                     0.2786

 702224   702349  direct       fr 1  0.3039
 702259   702344                     0.2836

 702255   702340  complement   fr 3  0.6631
 702262   702317                     0.6106

 702259   702349  direct       fr 1  0.2884
 702280   702344                     0.2557

 702291   702340  complement   fr 3  0.7701

 702484   702671  complement   fr 2  0.5411
 702501   702660                     0.5753

 702985   703108  complement   fr 1  0.7832
 703002   703101                     0.8541

 703121   703155  direct       fr 3  0.8510

 709780   709817  complement   fr 3  0.7754

 710283   710349  complement   fr 2  0.7459
 710292   710331                     0.8016

 710676   710786  direct       fr 1  0.6420
 710680   710759                     0.7805

 710700   710786  direct       fr 1  0.6783
 710717   710759                     0.9907

 711086   711159  complement   fr 3  0.6726
 711092   711141                     0.7671

 711227   711300  complement   fr 1  0.4784

 711387   711473  complement   fr 1  0.9719
 711387   711448                     0.9745

 711602   711649  complement   fr 1  0.6136

 712696   712821  direct       fr 3  0.3438
 712728   712777                     0.5275

 712919   712961  direct       fr 1  0.4131

 713206   713284  direct       fr 1  0.6949
 713236   713261                     0.8752

 713873   713981  complement   fr 2  0.6129

 714051   714111  direct       fr 3  0.5353

 714226   714321  complement   fr 3  0.7092
 714274   714304                     0.9238

 714602   714664  complement   fr 2  0.4623

 714885   714938  direct       fr 3  0.5242
 714894   714921                     0.7126

 715211   715348  complement   fr 1  0.7036
 715231   715316                     0.8911

 715527   715585  direct       fr 3  0.5102

 716256   716333  complement   fr 2  0.7974
 716261   716317                     0.9586

 716630   716680  complement   fr 3  0.6517

 716749   716793  direct       fr 1  0.7383

 717249   717344  complement   fr 2  0.5721
 717260   717318                     0.6197

 717390   717537  complement   fr 3  0.8239
 717433   717495                     0.9592

 717531   717709  complement   fr 2  0.7120
 717536   717709                     0.7120

 717780   717823  complement   fr 3  0.6184

 717953   718086  direct       fr 3  0.3921
 717953   718056                     0.3941

 718384   718613  complement   fr 2  0.5218
 718384   718529                     0.3849

 718406   718488  complement   fr 3  0.4964

 718487   718613  complement   fr 2  0.7386

 718929   718998  complement   fr 2  0.6687
 718946   718977                     0.6584

 718988   719040  direct       fr 1  0.7070

 719030   719122  complement   fr 1  0.5059
 719048   719108                     0.6893

 719225   719344  complement   fr 1  0.1723
 719241   719324                     0.1352

 719269   719317  direct       fr 1  0.6567
 719285   719308                     0.8551

 719392   719489  direct       fr 3  0.5022
 719419   719481                     0.6888

 719465   719635  complement   fr 1  0.6648
 719476   719614                     0.7002

 719490   719635  complement   fr 1  0.7108
 719513   719614                     0.7718

 719805   719868  complement   fr 2  0.4793

 719853   719975  complement   fr 1  0.8079
 719866   719940                     0.8745
